Order_ID,Customer_ID,Product_ID,Seller_ID,Order_Date,Quantity,Payment_Method,Order_Status,Delivery_Days,Discount,Total_Amount,Profit
16146,3499,1132,47,2025-03-25,3,Wallet,Delivered,4,92,4425,1263
16147,1836,1071,157,2024-01-18,3,COD,Delivered,2,89,8967,3495
16148,561,1272,100,2024-08-02,1,Debit Card,Returned,8,163,336,136
16149,3350,32,183,2024-11-22,3,Debit Card,Delivered,3,237,5118,1290
16150,570,252,70,2024-10-15,2,Debit Card,Delivered,7,17,4008,1708
16151,233,976,76,2024-04-17,2,UPI,Delivered,8,43,5516,2054
16152,1320,542,200,2025-02-17,1,Credit Card,Delivered,6,90,3515,1154
16153,3768,923,14,2024-04-15,3,Debit Card,Delivered,7,122,8490,1500
16154,3842,510,182,2024-11-26,2,Debit Card,Returned,8,83,4836,728
16155,1792,412,236,2024-10-03,1,UPI,Delivered,7,264,2324,349
16156,2225,1360,152,2024-10-21,1,Credit Card,Delivered,2,189,3333,876
16157,616,1356,49,2025-02-25,1,UPI,Delivered,4,235,2722,837
16158,2592,743,170,2024-10-24,3,UPI,Delivered,2,113,1521,240
16159,3637,127,234,2025-04-15,1,Wallet,Returned,6,141,246,58
16160,645,1413,279,2024-04-26,1,COD,Delivered,7,180,3087,701
16161,4990,1290,19,2024-02-23,3,Credit Card,Delivered,6,23,1260,276
16162,1967,1185,81,2024-03-10,2,UPI,Delivered,8,122,4308,1050
16163,2144,726,196,2024-02-01,1,COD,Delivered,4,240,952,248
16164,980,1486,36,2025-05-03,2,COD,Delivered,5,146,1694,442
16165,2951,683,149,2025-03-30,1,Wallet,Delivered,2,300,2829,784
16166,2589,111,51,2024-07-17,3,Debit Card,Cancelled,4,249,3846,1143
16167,1039,540,268,2025-05-20,1,COD,Delivered,3,300,1821,643
16168,3584,1430,217,2024-08-25,1,UPI,Delivered,7,236,2898,1121
16169,2940,1191,293,2025-03-18,2,Wallet,Delivered,4,120,2176,794
16170,4201,31,18,2024-01-10,1,Wallet,Delivered,4,153,2977,501
16171,4515,119,125,2024-09-13,3,UPI,Delivered,8,278,6447,987
16172,3883,287,23,2024-03-11,1,Credit Card,Delivered,3,115,881,135
16173,2356,293,22,2025-05-13,3,Credit Card,Delivered,8,173,1728,681
16174,1154,946,152,2024-02-22,2,UPI,Delivered,8,133,3374,930
16175,2705,376,72,2024-11-02,3,Debit Card,Delivered,3,9,10107,4380
16176,3379,921,79,2025-05-11,1,UPI,Delivered,7,132,1712,575
16177,571,309,275,2024-01-06,3,Credit Card,Delivered,4,7,5583,1404
16178,4253,250,205,2024-12-05,1,Wallet,Delivered,8,274,3110,746
16179,2051,647,32,2024-09-28,3,Credit Card,Returned,5,280,5046,1782
16180,494,928,147,2024-05-21,2,Credit Card,Cancelled,3,54,7104,2990
16181,3076,977,20,2024-09-03,1,UPI,Cancelled,8,208,2930,1212
16182,3739,743,170,2024-10-09,2,COD,Delivered,2,37,1014,160
16183,4821,387,15,2024-08-31,2,Wallet,Delivered,6,273,1180,228
16184,2740,12,42,2024-08-28,1,Wallet,Delivered,8,233,1008,160
16185,3507,1419,87,2024-12-07,2,Debit Card,Delivered,3,267,2986,542
16186,2454,580,294,2024-07-03,3,Wallet,Delivered,3,25,7929,1926
16187,1703,1330,22,2024-09-18,2,Debit Card,Delivered,7,249,3188,636
16188,613,274,51,2025-01-30,1,UPI,Delivered,6,25,2162,775
16189,4782,495,73,2024-10-03,1,Credit Card,Delivered,8,90,2696,505
16190,3067,1136,144,2025-02-20,3,Credit Card,Delivered,5,0,6654,1173
16191,1046,249,160,2025-05-22,1,UPI,Delivered,4,190,2043,800
16192,3121,1054,90,2025-04-20,2,Debit Card,Delivered,2,50,5150,728
16193,2414,553,224,2024-01-08,3,UPI,Delivered,7,297,4395,1899
16194,3970,412,236,2024-04-28,1,Wallet,Delivered,5,167,2324,349
16195,4262,794,147,2024-06-01,1,Wallet,Delivered,3,14,745,306
16196,882,1441,112,2025-01-13,3,COD,Delivered,7,223,7350,3009
16197,2351,1492,81,2024-12-10,3,Credit Card,Delivered,5,233,5067,1422
16198,602,1021,236,2025-03-20,3,Debit Card,Delivered,6,235,5004,1611
16199,2324,1467,124,2025-06-03,1,Debit Card,Delivered,6,95,3341,1238
16200,2280,501,296,2024-10-08,3,Debit Card,Delivered,4,242,1350,504
16201,702,1296,132,2025-04-24,1,UPI,Delivered,7,266,859,164
16202,886,1042,133,2024-08-07,3,Credit Card,Delivered,5,142,11472,4728
16203,3133,856,288,2024-07-03,1,COD,Delivered,8,100,134,51
16204,3429,53,264,2024-01-18,3,COD,Delivered,3,17,7470,1968
16205,418,593,226,2024-10-13,3,UPI,Delivered,2,202,10647,4578
16206,1119,1412,55,2024-05-16,1,COD,Delivered,7,239,1564,257
16207,4060,296,275,2024-02-23,3,Credit Card,Delivered,6,150,3495,1155
16208,2103,783,58,2024-11-08,1,COD,Delivered,2,214,3269,1272
16209,2996,162,53,2025-01-26,3,Debit Card,Delivered,4,54,3633,555
16210,1210,948,155,2024-09-19,2,Credit Card,Delivered,3,16,5924,1240
16211,578,1488,171,2025-03-06,3,Wallet,Cancelled,8,51,8058,2106
16212,2803,423,133,2025-04-14,2,Wallet,Returned,8,131,3166,1228
16213,3085,904,262,2024-02-14,2,UPI,Cancelled,7,159,4324,1156
16214,4254,727,281,2024-02-05,3,Debit Card,Delivered,3,55,7191,1392
16215,4672,470,160,2025-05-25,3,UPI,Delivered,5,227,5271,2112
16216,2808,1072,218,2024-03-28,1,Credit Card,Delivered,5,107,675,101
16217,4028,962,92,2024-08-22,1,Wallet,Delivered,4,105,1229,319
16218,3156,191,19,2024-05-14,2,COD,Delivered,3,70,4894,1876
16219,2140,582,121,2025-01-19,2,Debit Card,Delivered,6,186,4678,1326
16220,4734,352,247,2024-09-06,1,UPI,Delivered,6,174,2847,1139
16221,1625,221,266,2025-05-28,3,Wallet,Delivered,6,114,1587,447
16222,101,827,135,2025-02-25,3,Wallet,Delivered,7,122,6198,1506
16223,4751,1083,36,2025-06-11,1,UPI,Delivered,8,6,2185,602
16224,431,349,115,2024-06-19,2,Credit Card,Delivered,7,57,4108,1196
16225,332,667,63,2024-04-22,2,COD,Delivered,2,297,6854,2108
16226,4843,1244,148,2025-06-08,3,COD,Delivered,6,183,2037,468
16227,3212,881,220,2025-02-17,3,UPI,Delivered,2,232,9168,3723
16228,3279,827,135,2025-01-17,2,Debit Card,Delivered,2,158,4132,1004
16229,1624,207,208,2024-07-12,1,Credit Card,Delivered,8,144,967,292
16230,775,917,101,2025-05-13,2,Wallet,Delivered,3,9,3838,1632
16231,496,317,72,2025-04-23,1,UPI,Delivered,2,0,407,124
16232,2398,1467,124,2024-01-08,1,Wallet,Delivered,2,87,3341,1238
16233,2199,1032,233,2025-05-04,3,Debit Card,Delivered,2,234,7416,2025
16234,2746,713,206,2025-02-17,1,UPI,Delivered,8,51,515,70
16235,1123,37,93,2024-05-11,1,Debit Card,Delivered,5,231,309,95
16236,1971,1427,49,2024-12-19,2,UPI,Delivered,2,83,1648,274
16237,240,279,90,2024-10-09,1,Credit Card,Delivered,5,133,3012,810
16238,3455,1341,225,2024-08-16,3,Debit Card,Delivered,6,100,10842,4746
16239,531,823,225,2024-04-11,3,COD,Delivered,4,55,8091,1650
16240,3089,854,214,2024-08-28,3,Credit Card,Delivered,3,9,5511,2406
16241,374,1256,237,2024-10-14,2,COD,Delivered,6,166,8144,3582
16242,2412,58,162,2024-06-14,3,UPI,Delivered,2,198,3003,1041
16243,510,1093,115,2024-03-25,1,Credit Card,Delivered,8,294,2865,1259
16244,4883,1292,277,2024-06-15,3,COD,Delivered,6,248,7386,2436
16245,2235,609,277,2024-10-26,2,Credit Card,Delivered,3,53,1858,376
16246,1346,481,8,2024-01-02,3,UPI,Delivered,7,111,8130,1512
16247,4563,628,100,2025-06-14,3,Debit Card,Delivered,5,7,1530,252
16248,4428,594,218,2024-08-12,1,Credit Card,Delivered,7,168,2069,616
16249,2627,70,147,2024-12-11,3,Debit Card,Delivered,3,241,5988,2223
16250,3810,1107,176,2024-06-02,2,Credit Card,Delivered,7,171,6650,2512
16251,1813,1299,228,2024-12-21,2,Credit Card,Returned,2,102,2136,948
16252,2409,1012,294,2024-06-15,3,UPI,Delivered,3,292,8859,3465
16253,4181,295,213,2025-04-06,3,Wallet,Delivered,5,233,2391,558
16254,3654,1225,140,2025-03-23,2,Wallet,Delivered,4,222,1098,214
16255,1568,39,21,2024-03-27,2,Wallet,Delivered,7,288,5550,1436
16256,1093,151,222,2024-05-11,3,COD,Delivered,3,150,5709,1206
16257,1758,944,71,2024-12-10,1,UPI,Returned,2,211,883,270
16258,2882,34,49,2025-01-08,1,UPI,Delivered,4,202,2413,345
16259,294,1393,160,2024-06-13,2,Wallet,Delivered,4,44,782,346
16260,4615,1023,270,2024-05-09,2,Credit Card,Cancelled,4,185,7008,2874
16261,2226,28,271,2024-01-21,1,Credit Card,Delivered,8,83,186,47
16262,1693,958,34,2024-01-04,3,Debit Card,Delivered,4,206,8937,1545
16263,469,833,164,2024-03-22,2,COD,Returned,2,88,2624,960
16264,3281,1039,172,2025-06-24,1,COD,Returned,3,290,284,69
16265,3257,1318,280,2025-02-24,3,COD,Delivered,6,84,8454,2439
16266,4731,1192,226,2024-06-17,3,COD,Delivered,7,183,3858,1221
16267,4104,795,238,2024-10-05,1,Debit Card,Delivered,4,224,133,19
16268,3372,734,251,2025-01-02,2,COD,Delivered,2,122,4384,1732
16269,3757,504,17,2024-08-27,3,Credit Card,Delivered,6,50,4098,1281
16270,1389,524,128,2024-10-06,1,Credit Card,Delivered,3,267,2736,921
16271,261,108,177,2024-04-22,1,UPI,Delivered,7,152,1955,589
16272,4447,1231,77,2025-03-15,1,UPI,Delivered,2,67,1162,357
16273,4611,466,262,2024-04-02,3,COD,Returned,3,169,4581,1092
16274,1886,726,196,2024-11-12,1,Credit Card,Delivered,6,204,952,248
16275,1339,271,109,2025-04-29,2,UPI,Delivered,2,198,3262,1322
16276,3422,1195,200,2024-02-08,1,Credit Card,Delivered,8,31,2731,1172
16277,1906,437,239,2024-04-22,1,COD,Delivered,7,9,3107,691
16278,3647,186,104,2025-01-08,3,Debit Card,Delivered,7,55,447,126
16279,4902,934,50,2024-11-02,1,UPI,Returned,7,12,2556,960
16280,4007,1039,172,2024-11-22,2,Wallet,Delivered,6,94,568,138
16281,314,433,62,2024-03-17,1,UPI,Delivered,7,69,1170,229
16282,1582,199,202,2024-08-13,3,Credit Card,Delivered,3,10,2691,1101
16283,4361,667,63,2024-01-17,3,UPI,Delivered,5,264,10281,3162
16284,2059,1425,228,2024-04-25,1,COD,Delivered,2,90,2028,713
16285,2925,296,275,2025-03-14,1,Debit Card,Delivered,6,0,1165,385
16286,2621,1187,132,2025-01-31,2,Wallet,Delivered,5,173,4996,1466
16287,2545,1065,219,2024-12-25,1,Debit Card,Delivered,6,236,2637,680
16288,2394,101,192,2024-07-09,3,Credit Card,Delivered,2,235,3699,930
16289,4493,671,91,2024-08-23,2,Wallet,Delivered,7,290,5738,2038
16290,3505,734,251,2024-09-10,2,Debit Card,Delivered,8,111,4384,1732
16291,3809,756,129,2024-07-19,2,Credit Card,Returned,6,265,4358,1260
16292,1320,1405,228,2024-08-09,3,Credit Card,Delivered,5,56,10332,3804
16293,3464,471,113,2024-04-20,2,Credit Card,Delivered,4,25,4924,1038
16294,2479,786,268,2025-04-25,1,UPI,Delivered,4,84,2200,363
16295,3730,1394,26,2024-09-11,1,Credit Card,Delivered,5,274,3575,1366
16296,4526,1083,36,2025-03-07,2,UPI,Delivered,2,118,4370,1204
16297,466,170,169,2024-04-18,1,Credit Card,Delivered,8,174,2486,914
16298,1909,543,218,2024-04-11,3,UPI,Returned,8,87,3225,876
16299,1955,575,17,2024-03-22,3,COD,Cancelled,4,278,8331,1692
16300,1836,1460,124,2024-02-27,3,UPI,Delivered,5,77,6564,1851
16301,638,1416,27,2024-08-06,2,COD,Delivered,6,172,5426,1956
16302,4836,1446,46,2024-04-23,1,UPI,Delivered,5,63,2750,820
16303,3084,1390,265,2025-05-15,2,COD,Delivered,2,238,4874,2018
16304,227,775,81,2024-05-10,2,COD,Delivered,5,221,2564,676
16305,2113,220,260,2024-02-09,1,UPI,Returned,7,138,3392,929
16306,2258,215,7,2024-05-19,1,Wallet,Delivered,2,117,2590,824
16307,2704,268,94,2024-02-08,3,Debit Card,Delivered,3,269,2301,393
16308,2204,1484,130,2025-02-06,3,Wallet,Returned,2,74,924,339
16309,775,1173,252,2025-01-18,3,Wallet,Delivered,4,36,5652,756
16310,3675,39,21,2024-04-22,2,Debit Card,Delivered,8,81,5550,1436
16311,3171,1322,118,2024-07-06,3,Credit Card,Delivered,2,250,5241,2226
16312,4345,1147,274,2025-03-06,2,UPI,Delivered,5,154,7524,2584
16313,2604,1278,134,2024-12-22,2,Wallet,Returned,4,135,2732,628
16314,2250,797,179,2024-01-31,3,Debit Card,Delivered,6,75,8400,3267
16315,3074,1061,97,2024-07-24,3,UPI,Delivered,4,279,10137,4077
16316,2763,212,129,2024-09-16,3,Wallet,Cancelled,6,74,4773,1392
16317,666,146,50,2025-06-16,3,UPI,Delivered,5,175,6582,1755
16318,344,426,85,2024-10-13,2,COD,Delivered,7,86,3344,1192
16319,1405,120,239,2025-04-27,3,Wallet,Delivered,3,231,6234,2199
16320,4864,458,82,2025-03-04,2,UPI,Delivered,3,91,7000,2126
16321,123,955,21,2024-09-09,1,UPI,Delivered,2,204,2332,1008
16322,4735,578,221,2024-02-24,2,Wallet,Delivered,4,65,3716,1536
16323,3918,829,293,2024-03-12,1,UPI,Delivered,5,49,3764,1325
16324,4415,888,22,2024-12-30,2,UPI,Delivered,6,281,4894,1964
16325,983,1486,36,2024-01-05,2,Debit Card,Delivered,6,171,1694,442
16326,3278,447,178,2025-05-29,3,Debit Card,Cancelled,6,167,5604,783
16327,4603,1204,57,2024-08-20,3,COD,Delivered,7,218,1644,249
16328,2248,1342,45,2025-03-06,3,Wallet,Delivered,2,53,3804,1020
16329,2718,797,179,2024-05-23,1,UPI,Returned,2,206,2800,1089
16330,1265,672,21,2024-05-13,1,Debit Card,Delivered,8,15,1325,274
16331,233,321,286,2024-02-17,1,Wallet,Cancelled,4,212,2857,522
16332,1652,987,194,2024-03-06,3,COD,Delivered,4,28,2868,987
16333,413,694,217,2025-01-10,1,Wallet,Delivered,5,106,2821,997
16334,1540,1245,196,2024-03-07,1,UPI,Delivered,4,252,2174,553
16335,3716,659,224,2024-11-09,1,COD,Delivered,7,91,140,36
16336,3382,1028,121,2024-01-11,2,Debit Card,Delivered,2,51,6364,1812
16337,1129,699,124,2024-01-14,2,Wallet,Delivered,8,217,4828,1388
16338,383,1293,156,2025-05-23,2,UPI,Delivered,8,2,4418,1286
16339,2368,1486,36,2024-07-08,3,COD,Delivered,8,44,2541,663
16340,4427,1375,76,2024-06-17,2,Credit Card,Delivered,5,193,2166,532
16341,2142,214,120,2025-02-06,1,COD,Delivered,2,129,3417,1056
16342,1640,738,237,2024-05-03,2,UPI,Delivered,4,56,4320,588
16343,4050,1066,286,2025-02-20,1,Wallet,Delivered,5,245,1451,608
16344,1488,643,69,2024-09-17,2,UPI,Returned,7,296,2226,894
16345,667,149,43,2024-08-30,3,Credit Card,Delivered,3,137,9573,2436
16346,281,369,15,2025-06-08,3,Debit Card,Delivered,5,19,627,264
16347,4293,1372,135,2025-01-10,2,Debit Card,Cancelled,3,131,8540,3742
16348,1572,533,254,2024-06-07,2,Wallet,Delivered,6,238,1352,286
16349,2868,1252,253,2024-06-28,2,Debit Card,Delivered,2,137,5462,1796
16350,3421,353,104,2025-01-06,2,UPI,Delivered,7,211,576,232
16351,1171,1374,138,2024-07-02,3,Wallet,Delivered,3,37,6696,2511
16352,657,261,49,2024-08-23,2,UPI,Delivered,5,213,2616,918
16353,2792,757,248,2024-08-05,3,COD,Delivered,8,254,5907,2241
16354,2811,67,170,2024-08-20,3,COD,Delivered,5,196,972,279
16355,2507,607,132,2024-08-09,2,UPI,Delivered,6,39,1208,516
16356,137,749,50,2024-08-16,1,COD,Delivered,4,174,2959,651
16357,1954,478,111,2024-04-03,2,Debit Card,Delivered,3,208,6258,1598
16358,1640,74,3,2025-04-27,1,Wallet,Delivered,4,235,2677,428
16359,2146,737,285,2024-02-23,3,Wallet,Delivered,4,150,6981,1509
16360,4433,667,63,2024-04-14,2,UPI,Cancelled,5,211,6854,2108
16361,4744,47,24,2024-12-07,1,Wallet,Delivered,2,1,915,342
16362,4623,944,71,2025-06-01,3,COD,Delivered,7,164,2649,810
16363,395,1149,93,2024-10-03,3,COD,Delivered,6,119,8487,2193
16364,4631,1470,99,2024-12-25,1,Credit Card,Delivered,2,46,3343,1149
16365,2880,140,79,2025-06-20,3,Wallet,Delivered,7,28,6633,1635
16366,2472,709,110,2024-09-05,3,Wallet,Returned,3,283,840,363
16367,1846,320,113,2025-01-13,1,COD,Delivered,4,163,333,85
16368,2729,94,28,2025-02-28,3,COD,Delivered,7,182,9054,3309
16369,584,115,124,2025-01-19,2,UPI,Delivered,7,140,1502,434
16370,4127,1363,30,2025-03-27,2,UPI,Delivered,3,126,1416,392
16371,2479,151,222,2024-10-22,2,UPI,Delivered,7,174,3806,804
16372,864,226,296,2024-06-07,3,Wallet,Delivered,6,62,7689,3285
16373,142,482,43,2024-06-25,3,UPI,Returned,7,165,2700,864
16374,2364,569,78,2024-06-17,2,UPI,Returned,3,86,2980,448
16375,3473,198,199,2024-11-12,2,UPI,Delivered,5,164,776,240
16376,2007,480,289,2024-12-17,3,UPI,Delivered,3,232,5916,1566
16377,4970,1400,110,2024-03-22,3,Wallet,Delivered,2,285,3279,1194
16378,2949,338,217,2024-09-12,3,Debit Card,Delivered,3,223,4551,1905
16379,1557,498,219,2024-12-17,1,Wallet,Delivered,2,101,2153,660
16380,174,926,78,2024-09-07,1,COD,Returned,6,111,799,277
16381,98,1266,189,2024-08-16,3,COD,Delivered,5,33,7155,1146
16382,3576,1413,279,2024-01-09,1,Wallet,Delivered,8,112,3087,701
16383,1745,814,208,2025-03-18,3,Credit Card,Delivered,7,66,5355,1764
16384,1201,1088,99,2024-10-25,3,Credit Card,Delivered,5,89,10014,3348
16385,2288,1266,189,2024-02-25,2,Credit Card,Delivered,6,68,4770,764
16386,589,87,62,2025-04-20,2,UPI,Delivered,7,162,432,168
16387,2057,410,166,2024-02-10,1,Debit Card,Delivered,3,2,1103,216
16388,4572,1257,103,2024-03-12,3,UPI,Delivered,3,27,5868,963
16389,2572,290,100,2024-09-04,1,COD,Delivered,2,24,2209,548
16390,1415,223,9,2025-06-18,1,Credit Card,Delivered,3,262,1551,605
16391,98,577,259,2025-01-13,3,UPI,Delivered,4,239,1824,633
16392,2475,139,122,2024-03-07,1,COD,Delivered,7,206,365,124
16393,2604,1288,91,2025-04-30,3,Debit Card,Delivered,4,61,7770,2733
16394,2127,1274,156,2024-06-07,1,Debit Card,Delivered,6,67,2439,458
16395,4530,19,86,2024-05-07,3,Wallet,Delivered,8,251,10980,3936
16396,762,312,130,2025-02-23,2,Credit Card,Returned,2,259,3934,1336
16397,3924,1054,90,2025-01-22,3,COD,Delivered,5,283,7725,1092
16398,3722,927,185,2024-09-02,3,Debit Card,Delivered,3,221,9711,3726
16399,917,601,76,2025-03-14,3,UPI,Delivered,6,298,6207,1743
16400,1329,937,94,2025-02-23,1,Debit Card,Delivered,5,282,820,276
16401,3765,827,135,2024-06-12,1,UPI,Delivered,8,1,2066,502
16402,4474,200,222,2024-04-18,2,COD,Delivered,3,224,1096,396
16403,3879,120,239,2024-05-07,1,Wallet,Delivered,2,153,2078,733
16404,1910,228,265,2024-04-20,3,Debit Card,Cancelled,4,252,9192,3927
16405,3354,789,147,2024-12-26,1,UPI,Delivered,5,34,139,21
16406,2508,1281,242,2024-05-20,3,UPI,Delivered,6,290,4686,1563
16407,4161,299,28,2024-06-24,1,Wallet,Delivered,7,289,3496,1021
16408,1294,505,20,2024-06-28,1,Debit Card,Delivered,8,198,3266,1409
16409,1593,1465,179,2025-06-02,1,Wallet,Delivered,4,286,2100,604
16410,1333,296,275,2024-10-22,1,UPI,Delivered,6,39,1165,385
16411,4661,504,17,2024-05-10,2,Debit Card,Cancelled,2,36,2732,854
16412,161,902,7,2024-07-29,3,UPI,Delivered,2,283,8457,3300
16413,1624,12,42,2024-03-13,1,COD,Delivered,6,212,1008,160
16414,379,1276,76,2024-02-03,3,UPI,Returned,4,54,1344,273
16415,2548,119,125,2024-12-08,1,Debit Card,Delivered,3,146,2149,329
16416,3061,1083,36,2025-05-29,3,COD,Cancelled,7,204,6555,1806
16417,4969,614,34,2024-08-16,2,Credit Card,Delivered,4,69,5384,2094
16418,4998,1139,239,2024-01-30,2,Credit Card,Cancelled,5,252,5810,2518
16419,1511,1088,99,2024-01-09,1,Wallet,Delivered,8,298,3338,1116
16420,1631,680,98,2024-07-10,1,COD,Delivered,4,118,1909,688
16421,1280,859,168,2024-02-07,1,Wallet,Delivered,4,284,2033,324
16422,1906,1359,131,2024-05-30,3,Debit Card,Cancelled,7,30,8769,2976
16423,2529,798,182,2024-05-24,2,Wallet,Delivered,8,252,4120,782
16424,248,647,32,2024-10-10,3,UPI,Delivered,3,104,5046,1782
16425,2195,1196,293,2024-02-17,1,Wallet,Delivered,8,17,1455,492
16426,4500,1116,43,2024-03-19,3,Debit Card,Cancelled,7,88,10143,3054
16427,210,289,190,2024-02-21,1,Credit Card,Delivered,5,147,2393,964
16428,2537,102,22,2024-04-21,3,Credit Card,Delivered,3,94,5922,2613
16429,4702,80,267,2024-01-04,3,COD,Delivered,5,18,3906,1473
16430,571,154,237,2024-12-25,1,Debit Card,Delivered,7,45,1613,254
16431,4199,145,239,2025-02-02,3,COD,Delivered,4,152,807,147
16432,194,480,289,2024-03-01,2,COD,Delivered,2,13,3944,1044
16433,2955,472,186,2024-09-15,3,Debit Card,Delivered,5,28,12228,4806
16434,139,1471,269,2025-04-05,3,Debit Card,Delivered,7,149,1818,408
16435,4955,374,126,2024-08-06,2,Debit Card,Delivered,2,187,7472,2822
16436,4154,1308,1,2024-02-15,1,Credit Card,Cancelled,5,83,4165,1794
16437,2253,464,31,2025-05-05,2,Debit Card,Delivered,3,198,2994,1004
16438,2056,1223,241,2025-04-23,1,COD,Delivered,4,282,273,77
16439,543,221,266,2024-08-10,1,Wallet,Returned,6,88,529,149
16440,2218,609,277,2024-03-11,1,Wallet,Delivered,4,202,929,188
16441,3476,883,88,2025-02-01,2,Credit Card,Delivered,7,86,6004,1586
16442,3999,960,52,2024-11-01,2,COD,Delivered,8,286,4496,1222
16443,757,591,38,2024-09-15,1,Credit Card,Delivered,8,93,1534,652
16444,3312,205,29,2024-05-15,1,UPI,Delivered,5,290,1491,659
16445,2950,464,31,2024-05-03,2,UPI,Delivered,4,271,2994,1004
16446,2381,909,134,2024-02-25,2,COD,Delivered,6,226,242,70
16447,3027,667,63,2025-02-22,3,COD,Delivered,2,188,10281,3162
16448,341,403,215,2025-06-17,2,COD,Delivered,6,193,1338,522
16449,4919,22,278,2024-09-28,1,Debit Card,Delivered,3,258,2735,1167
16450,993,759,299,2024-12-27,1,COD,Delivered,7,38,684,217
16451,1250,1098,72,2024-11-14,2,Wallet,Delivered,5,77,1452,278
16452,143,825,292,2024-06-17,1,Debit Card,Delivered,4,108,1479,600
16453,2402,103,143,2025-01-12,3,COD,Delivered,7,215,7281,2442
16454,2499,1113,24,2024-12-24,2,Wallet,Delivered,5,247,2664,1040
16455,3358,1320,264,2024-10-16,3,Debit Card,Delivered,2,81,12204,5361
16456,2902,1355,108,2025-04-28,2,UPI,Delivered,5,122,4102,882
16457,2360,86,277,2025-04-01,3,Credit Card,Delivered,6,245,11583,4416
16458,1949,1295,217,2024-08-14,3,Wallet,Returned,5,247,6294,1770
16459,2379,579,265,2024-08-06,2,UPI,Delivered,7,267,3870,820
16460,3299,1383,62,2025-01-11,2,Wallet,Delivered,7,260,1810,544
16461,226,144,296,2025-05-22,3,Credit Card,Delivered,7,84,11256,4188
16462,3670,430,36,2024-05-15,3,Credit Card,Delivered,8,219,9030,1593
16463,1427,1380,198,2024-02-27,2,Credit Card,Returned,8,24,3430,1410
16464,4660,930,293,2024-05-09,2,Debit Card,Delivered,4,199,700,248
16465,3613,1072,218,2025-06-14,2,UPI,Delivered,7,31,1350,202
16466,2683,699,124,2024-07-06,1,UPI,Delivered,7,23,2414,694
16467,3829,567,128,2024-04-28,2,COD,Delivered,7,86,1186,174
16468,792,1329,81,2024-10-13,3,COD,Delivered,7,89,7587,1338
16469,485,788,139,2024-10-03,1,Wallet,Delivered,5,0,1662,572
16470,1042,1162,67,2024-12-18,3,UPI,Delivered,5,17,3612,576
16471,4607,484,225,2024-08-17,2,COD,Delivered,3,152,3268,1142
16472,179,100,10,2024-02-14,1,Credit Card,Delivered,6,144,2115,473
16473,1516,752,204,2025-02-14,2,COD,Delivered,8,215,6926,2062
16474,3000,1262,145,2024-10-11,2,Wallet,Returned,6,142,4438,1494
16475,376,438,223,2025-01-14,3,UPI,Delivered,6,23,3183,945
16476,476,438,223,2025-04-24,1,COD,Delivered,4,30,1061,315
16477,4578,722,21,2025-03-15,3,UPI,Delivered,6,154,6489,1353
16478,3324,979,60,2025-03-25,1,Credit Card,Delivered,3,136,1318,540
16479,4292,31,18,2024-02-14,2,UPI,Delivered,8,67,5954,1002
16480,2281,10,60,2024-04-26,3,UPI,Delivered,3,270,5016,1341
16481,4478,1332,281,2024-11-15,1,Credit Card,Delivered,6,69,924,397
16482,3287,1020,33,2025-06-09,2,Wallet,Delivered,8,189,6622,2928
16483,4182,363,77,2025-03-04,2,Wallet,Delivered,8,180,2282,604
16484,28,1179,224,2025-01-15,1,Debit Card,Delivered,8,8,1336,222
16485,4748,1444,46,2024-08-10,2,Credit Card,Delivered,7,149,574,250
16486,4117,1445,258,2025-05-03,3,Debit Card,Delivered,7,267,8592,3306
16487,4941,1182,123,2024-04-10,1,Wallet,Delivered,3,57,3288,890
16488,1238,277,155,2024-07-11,1,COD,Delivered,4,42,1965,706
16489,2822,492,88,2024-02-01,2,Debit Card,Delivered,6,45,4086,1226
16490,3415,70,147,2025-02-09,1,Credit Card,Delivered,3,55,1996,741
16491,3383,1012,294,2024-02-22,2,Credit Card,Delivered,4,167,5906,2310
16492,2033,1454,11,2024-02-12,2,Credit Card,Delivered,8,184,6262,1530
16493,168,788,139,2025-03-05,3,UPI,Cancelled,3,170,4986,1716
16494,1968,254,265,2025-05-23,2,Credit Card,Delivered,4,75,4080,1384
16495,2615,258,28,2025-05-30,1,Wallet,Delivered,2,138,2917,1134
16496,1402,310,46,2024-05-06,2,Credit Card,Cancelled,2,181,4444,1972
16497,401,1451,166,2024-04-23,3,UPI,Delivered,6,66,1686,687
16498,3067,608,133,2025-01-25,2,Wallet,Returned,2,99,7868,3132
16499,2365,1319,16,2024-10-21,1,UPI,Delivered,5,25,685,211
16500,2571,864,174,2024-03-09,1,Credit Card,Delivered,8,71,3040,1326
16501,3849,1184,24,2024-03-14,2,Wallet,Delivered,3,94,1756,416
16502,2528,1252,253,2024-05-31,2,Credit Card,Delivered,3,202,5462,1796
16503,1386,1410,59,2024-07-30,1,Debit Card,Delivered,4,213,1617,718
16504,928,1068,115,2024-02-14,2,Credit Card,Delivered,7,36,2760,378
16505,2481,12,42,2024-08-12,2,COD,Delivered,3,174,2016,320
16506,554,105,91,2024-05-04,3,Wallet,Returned,4,269,3039,1227
16507,1052,49,99,2024-06-24,2,Credit Card,Delivered,7,299,3502,1514
16508,1821,1013,190,2024-06-21,2,COD,Delivered,3,153,2754,966
16509,3451,933,288,2024-07-06,2,Wallet,Delivered,2,92,4774,784
