Product_ID,Seller_ID,Product_Name,Category,Brand,Cost_Price,Selling_Price,Stock,Rating
1283,11,Tea,Grocery,Prestige,220,363,339,4.9
1284,251,Saree,Fashion,Boat,342,589,66,4.5
1285,261,Face Wash,Beauty,Lakme,754,879,21,4.6
1286,15,Bedsheet,Home & Kitchen,Nike,1557,1972,284,4.1
1287,1,Shampoo,Beauty,Milton,1650,2266,23,4.5
1288,91,Women's Kurti,Fashion,Boat,1679,2590,242,3.8
1289,160,Bluetooth Earbuds,Electronics,Mamaearth,1131,1562,181,4.2
1290,19,Power Bank,Electronics,Milton,328,420,109,3.9
1291,298,Tea,Grocery,Lakme,1726,2507,104,4.0
1292,277,Power Bank,Electronics,Mamaearth,1650,2462,171,4.4
1293,156,Spices,Grocery,Boat,1566,2209,37,4.9
1294,270,Tea,Grocery,Puma,2146,3846,394,4.5
1295,217,Saree,Fashion,Boat,1508,2098,199,4.0
1296,132,Tea,Grocery,Boat,695,859,183,4.7
1297,118,Storage Box,Home & Kitchen,Generic,340,547,340,4.3
1298,263,Shampoo,Beauty,Lakme,1191,1863,181,4.9
1299,228,Tea,Grocery,Prestige,594,1068,255,3.6
1300,221,Spices,Grocery,Lakme,431,528,341,3.8
1301,260,Bluetooth Earbuds,Electronics,Nike,2068,3104,284,3.7
1302,191,Shampoo,Beauty,Boat,2061,3516,385,3.8
1303,229,Dry Fruits,Grocery,Nike,199,251,138,4.8
1304,190,Lipstick,Beauty,Generic,1165,1860,240,4.7
1305,296,Face Wash,Beauty,Nike,858,1229,218,4.1
1306,39,Jeans,Fashion,Mamaearth,336,395,325,4.4
1307,3,Face Wash,Beauty,Prestige,428,688,315,4.8
1308,1,Mixer,Home & Kitchen,Nike,2371,4165,143,4.9
1309,239,Saree,Fashion,Nike,2405,2987,145,4.7
1310,79,Bluetooth Earbuds,Electronics,Milton,1927,3416,388,4.5
1311,3,Smart Watch,Electronics,Puma,2159,3722,316,4.1
1312,181,Face Wash,Beauty,Mamaearth,2032,2874,323,4.7
1313,13,Lipstick,Beauty,Boat,981,1479,364,3.9
1314,191,Bluetooth Earbuds,Electronics,Milton,1512,2621,66,4.2
1315,256,Bluetooth Earbuds,Electronics,Boat,1434,2377,355,4.8
1316,299,Women's Kurti,Fashion,Milton,1336,2076,205,5.0
1317,10,Dry Fruits,Grocery,Generic,301,406,56,3.8
1318,280,Jeans,Fashion,Milton,2005,2818,240,4.3
1319,16,Shampoo,Beauty,Generic,474,685,204,4.2
1320,264,Storage Box,Home & Kitchen,Milton,2281,4068,266,4.8
1321,120,Men T-Shirt,Fashion,Lakme,929,1335,159,3.7
1322,118,Dry Fruits,Grocery,Nike,1005,1747,247,4.6
1323,182,Shampoo,Beauty,Lakme,497,809,96,4.7
1324,13,Men T-Shirt,Fashion,Prestige,1980,2311,373,4.1
1325,185,Dry Fruits,Grocery,Puma,691,1057,128,4.3
1326,136,Tea,Grocery,Prestige,2473,3064,355,3.5
1327,247,Power Bank,Electronics,Generic,1162,1451,125,4.5
1328,209,Dry Fruits,Grocery,Puma,2335,2925,38,4.3
1329,81,Jeans,Fashion,Boat,2083,2529,262,3.8
1330,22,Bedsheet,Home & Kitchen,Milton,1276,1594,192,4.7
1331,229,Lipstick,Beauty,Puma,634,1034,367,4.1
1332,281,Lipstick,Beauty,Boat,527,924,82,5.0
1333,235,Bluetooth Earbuds,Electronics,Prestige,244,411,216,4.1
1334,187,Shampoo,Beauty,Milton,2038,2910,258,4.5
1335,177,Women's Kurti,Fashion,Prestige,252,408,315,4.8
1336,284,Spices,Grocery,Milton,1920,2234,72,3.6
1337,167,Jeans,Fashion,Boat,1074,1537,268,4.0
1338,300,Jeans,Fashion,Prestige,1958,3256,335,3.5
1339,277,Tea,Grocery,Nike,1425,1890,324,3.8
1340,232,Storage Box,Home & Kitchen,Prestige,1421,2274,363,4.8
1341,225,Smart Watch,Electronics,Nike,2032,3614,302,4.3
1342,45,Bedsheet,Home & Kitchen,Lakme,928,1268,33,4.7
1343,145,Bluetooth Earbuds,Electronics,Milton,728,1184,143,3.9
1344,294,Face Wash,Beauty,Prestige,1993,2669,97,4.9
1345,182,Dry Fruits,Grocery,Mamaearth,1590,2494,257,4.4
1346,30,Power Bank,Electronics,Lakme,1951,2797,140,3.5
1347,41,Storage Box,Home & Kitchen,Prestige,2251,3698,155,4.1
1348,289,Women's Kurti,Fashion,Puma,500,686,201,4.7
1349,84,Smart Watch,Electronics,Generic,451,723,374,4.9
1350,161,Shampoo,Beauty,Milton,81,109,365,4.8
1351,233,Power Bank,Electronics,Generic,682,1143,67,3.7
1352,186,Tea,Grocery,Mamaearth,1324,1671,303,5.0
1353,19,Women's Kurti,Fashion,Mamaearth,1869,2479,371,4.2
1354,179,Smart Watch,Electronics,Lakme,1715,2396,160,4.1
1355,108,Face Wash,Beauty,Mamaearth,1610,2051,216,3.6
1356,49,Bluetooth Earbuds,Electronics,Milton,1885,2722,327,4.2
1357,220,Women's Kurti,Fashion,Nike,1996,2764,263,3.5
1358,238,Saree,Fashion,Lakme,1262,1516,344,3.8
1359,131,Storage Box,Home & Kitchen,Generic,1931,2923,285,4.6
1360,152,Mixer,Home & Kitchen,Puma,2457,3333,373,4.3
1361,260,Power Bank,Electronics,Puma,2080,3412,103,4.2
1362,162,Lipstick,Beauty,Generic,2133,3070,142,4.7
1363,30,Women's Kurti,Fashion,Mamaearth,512,708,245,4.6
1364,213,Power Bank,Electronics,Mamaearth,1448,2430,210,4.1
1365,200,Face Wash,Beauty,Nike,2151,3434,76,4.8
1366,233,Smart Watch,Electronics,Milton,728,1250,46,3.8
1367,284,Spices,Grocery,Prestige,750,1166,94,4.1
1368,67,Shampoo,Beauty,Mamaearth,2159,3834,322,3.9
1369,56,Smart Watch,Electronics,Mamaearth,1778,2077,367,4.2
1370,166,Tea,Grocery,Boat,2013,2423,257,4.5
1371,125,Bedsheet,Home & Kitchen,Lakme,1950,2289,47,3.8
1372,135,Mixer,Home & Kitchen,Nike,2399,4270,161,4.0
1373,101,Tea,Grocery,Generic,1759,2581,359,4.9
1374,138,Bedsheet,Home & Kitchen,Boat,1395,2232,66,3.8
1375,76,Tea,Grocery,Puma,817,1083,79,4.3
1376,42,Dry Fruits,Grocery,Nike,1713,2000,290,4.4
1377,276,Women's Kurti,Fashion,Puma,2187,2666,134,4.0
1378,13,Spices,Grocery,Boat,1381,1891,317,4.0
1379,248,Men T-Shirt,Fashion,Puma,712,1187,323,4.3
1380,198,Spices,Grocery,Milton,1010,1715,45,3.8
1381,290,Bluetooth Earbuds,Electronics,Nike,2220,3806,65,4.5
1382,215,Face Wash,Beauty,Milton,2419,3565,212,4.0
1383,62,Bluetooth Earbuds,Electronics,Lakme,633,905,213,4.7
1384,150,Dry Fruits,Grocery,Milton,1658,2819,109,4.8
1385,269,Storage Box,Home & Kitchen,Generic,2031,3001,340,4.7
1386,66,Bluetooth Earbuds,Electronics,Boat,906,1405,260,3.9
1387,126,Storage Box,Home & Kitchen,Puma,373,475,398,4.0
1388,219,Men T-Shirt,Fashion,Nike,1607,2178,261,4.3
1389,137,Bluetooth Earbuds,Electronics,Prestige,572,843,366,4.9
1390,265,Jeans,Fashion,Prestige,1428,2437,163,4.7
1391,179,Bluetooth Earbuds,Electronics,Boat,2322,4149,131,4.9
1392,118,Smart Watch,Electronics,Lakme,1085,1769,337,4.5
1393,160,Mixer,Home & Kitchen,Nike,218,391,359,4.6
1394,26,Shampoo,Beauty,Generic,2209,3575,207,4.2
1395,44,Mixer,Home & Kitchen,Puma,557,802,109,4.6
1396,86,Bedsheet,Home & Kitchen,Boat,802,1423,365,4.9
1397,44,Power Bank,Electronics,Puma,712,997,162,4.3
1398,166,Storage Box,Home & Kitchen,Puma,1093,1545,292,4.8
1399,294,Storage Box,Home & Kitchen,Nike,2260,3795,86,4.7
1400,110,Bedsheet,Home & Kitchen,Puma,695,1093,88,4.1
1401,191,Smart Watch,Electronics,Prestige,1847,3173,209,3.9
1402,224,Storage Box,Home & Kitchen,Lakme,882,1222,383,4.4
1403,39,Men T-Shirt,Fashion,Lakme,2324,3201,327,4.0
1404,90,Lipstick,Beauty,Mamaearth,1004,1517,161,4.0
1405,228,Mixer,Home & Kitchen,Puma,2176,3444,397,3.8
1406,185,Mixer,Home & Kitchen,Puma,934,1580,324,3.6
1407,210,Power Bank,Electronics,Generic,825,1034,134,4.4
1408,82,Mixer,Home & Kitchen,Mamaearth,2135,2702,206,3.5
1409,228,Lipstick,Beauty,Milton,2259,3052,35,4.7
1410,59,Spices,Grocery,Milton,899,1617,342,4.9
1411,281,Mixer,Home & Kitchen,Boat,1066,1286,323,4.2
1412,55,Bluetooth Earbuds,Electronics,Lakme,1307,1564,206,4.4
1413,279,Bluetooth Earbuds,Electronics,Prestige,2386,3087,202,4.8
1414,241,Bluetooth Earbuds,Electronics,Mamaearth,934,1243,341,4.8
1415,118,Men T-Shirt,Fashion,Prestige,1841,3076,118,3.5
1416,27,Women's Kurti,Fashion,Nike,1735,2713,233,4.5
1417,193,Bedsheet,Home & Kitchen,Puma,714,825,154,4.7
1418,240,Storage Box,Home & Kitchen,Boat,490,794,139,3.9
1419,87,Power Bank,Electronics,Boat,1222,1493,73,4.8
1420,69,Storage Box,Home & Kitchen,Mamaearth,1385,1608,124,4.4
1421,83,Power Bank,Electronics,Generic,2407,4201,318,4.1
1422,160,Dry Fruits,Grocery,Milton,658,1113,253,4.3
1423,59,Spices,Grocery,Generic,1632,2216,359,4.3
1424,131,Mixer,Home & Kitchen,Prestige,430,559,237,5.0
1425,228,Tea,Grocery,Puma,1315,2028,238,4.3
1426,265,Mixer,Home & Kitchen,Lakme,1654,1996,229,3.8
1427,49,Women's Kurti,Fashion,Lakme,687,824,43,4.6
1428,166,Dry Fruits,Grocery,Lakme,1851,3117,334,4.9
1429,270,Face Wash,Beauty,Milton,1996,3082,96,4.5
1430,217,Smart Watch,Electronics,Prestige,1777,2898,209,4.8
1431,61,Face Wash,Beauty,Nike,873,1146,343,4.1
1432,42,Women's Kurti,Fashion,Mamaearth,706,1045,227,4.7
1433,291,Smart Watch,Electronics,Boat,926,1255,109,4.8
1434,270,Smart Watch,Electronics,Prestige,1649,2668,88,3.6
1435,271,Bedsheet,Home & Kitchen,Mamaearth,2100,3006,342,4.1
1436,24,Face Wash,Beauty,Puma,2002,2503,202,3.5
1437,108,Bluetooth Earbuds,Electronics,Prestige,341,482,205,3.9
1438,203,Face Wash,Beauty,Puma,1568,1841,101,4.7
1439,202,Bluetooth Earbuds,Electronics,Lakme,1148,1690,377,3.9
1440,192,Face Wash,Beauty,Mamaearth,2261,3672,312,4.7
1441,112,Jeans,Fashion,Generic,1447,2450,292,4.7
1442,298,Smart Watch,Electronics,Puma,439,674,396,4.5
1443,16,Bedsheet,Home & Kitchen,Boat,831,1491,214,3.7
1444,46,Smart Watch,Electronics,Mamaearth,162,287,232,3.6
1445,258,Bluetooth Earbuds,Electronics,Milton,1762,2864,38,4.3
1446,46,Bedsheet,Home & Kitchen,Generic,1930,2750,75,4.6
1447,186,Power Bank,Electronics,Boat,2192,3222,68,3.6
1448,290,Saree,Fashion,Lakme,628,903,183,4.7
1449,228,Tea,Grocery,Nike,1781,2774,118,4.7
1450,214,Tea,Grocery,Mamaearth,940,1511,387,4.7
1451,166,Tea,Grocery,Boat,333,562,247,3.6
1452,164,Men T-Shirt,Fashion,Milton,2013,3332,220,4.3
1453,128,Mixer,Home & Kitchen,Milton,1023,1446,35,4.5
1454,11,Lipstick,Beauty,Boat,2366,3131,90,4.5
1455,139,Shampoo,Beauty,Generic,2204,3645,175,4.8
1456,242,Bluetooth Earbuds,Electronics,Puma,2199,2701,296,4.2
1457,4,Lipstick,Beauty,Generic,880,1134,221,4.3
1458,119,Tea,Grocery,Generic,2302,3661,271,4.9
1459,93,Spices,Grocery,Milton,1021,1430,191,4.1
1460,124,Mixer,Home & Kitchen,Mamaearth,1571,2188,77,4.2
1461,181,Smart Watch,Electronics,Generic,711,1187,194,3.8
1462,64,Men T-Shirt,Fashion,Prestige,1585,2321,216,4.5
1463,300,Storage Box,Home & Kitchen,Milton,1948,2727,347,4.5
1464,89,Jeans,Fashion,Puma,711,936,278,3.6
1465,179,Jeans,Fashion,Prestige,1496,2100,137,3.9
1466,229,Bedsheet,Home & Kitchen,Milton,2407,2802,374,4.1
1467,124,Jeans,Fashion,Lakme,2103,3341,210,4.9
1468,139,Jeans,Fashion,Generic,2236,3433,56,4.9
1469,249,Saree,Fashion,Prestige,959,1416,301,5.0
1470,99,Bedsheet,Home & Kitchen,Prestige,2194,3343,109,3.7
1471,269,Dry Fruits,Grocery,Boat,470,606,221,4.5
1472,214,Saree,Fashion,Lakme,2347,3744,271,3.7
1473,18,Power Bank,Electronics,Mamaearth,1620,2866,311,4.9
1474,18,Dry Fruits,Grocery,Prestige,880,1520,42,4.6
1475,33,Face Wash,Beauty,Boat,1955,2931,313,3.6
1476,267,Mixer,Home & Kitchen,Milton,442,663,279,4.1
1477,200,Women's Kurti,Fashion,Boat,1344,1691,246,4.5
1478,263,Spices,Grocery,Milton,2108,2563,318,3.8
1479,113,Storage Box,Home & Kitchen,Milton,964,1637,32,4.9
1480,122,Men T-Shirt,Fashion,Lakme,316,501,230,4.8
1481,286,Women's Kurti,Fashion,Milton,2235,3462,391,4.8
1482,260,Face Wash,Beauty,Mamaearth,2356,3356,126,3.6
1483,9,Lipstick,Beauty,Nike,1514,2362,165,4.2
1484,130,Dry Fruits,Grocery,Nike,195,308,182,3.6
1485,1,Saree,Fashion,Milton,1561,1923,311,4.3
1486,36,Jeans,Fashion,Generic,626,847,336,4.9
1487,21,Face Wash,Beauty,Generic,567,855,39,4.1
1488,171,Dry Fruits,Grocery,Lakme,1984,2686,326,4.8
1489,38,Women's Kurti,Fashion,Milton,1639,2896,43,4.0
1490,100,Spices,Grocery,Lakme,2246,2972,63,4.5
1491,12,Power Bank,Electronics,Generic,1354,1670,371,3.8
1492,81,Smart Watch,Electronics,Lakme,1215,1689,220,3.6
1493,230,Mixer,Home & Kitchen,Generic,2023,2369,288,4.0
1494,17,Mixer,Home & Kitchen,Mamaearth,2119,3198,154,4.9
1495,19,Bluetooth Earbuds,Electronics,Puma,252,382,52,4.1
1496,43,Bedsheet,Home & Kitchen,Milton,1433,2101,122,4.9
1497,298,Dry Fruits,Grocery,Nike,712,854,181,4.6
1498,137,Lipstick,Beauty,Puma,1075,1253,236,4.9
1499,258,Mixer,Home & Kitchen,Boat,256,387,143,4.7
1500,42,Jeans,Fashion,Lakme,1608,2306,295,4.9
